,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
1710,36087,29,2487,4914.099999999999,145790,4509944.0,612.0,1554.0,3266.2000000000003,2959468.81,97113.0,251.0
1711,36089,47,1614,2691.2000000000003,79063,2374574.8,137.0,639.0,1038.4,903400.9,30477.0,12.0
1712,36091,93,4833,6985.1,203630,6169837.5600000005,841.0,2523.0,3718.2,3220604.78,108566.0,275.0
1713,36093,49,2053,2919.8,85083,2527962.24,377.0,1163.0,1605.4,1356918.5999999999,46670.0,168.0
1714,36095,15,584,982.4,28756,875735.27,142.0,302.0,494.2,437876.51,14484.0,16.0
1715,36097,37,1441,2158.6,63032,1955417.91,190.0,634.0,1057.5,951889.51,31046.0,0.0
1716,36099,14,340,432.0,12448,382293.66,0.0,64.0,64.0,57444.24,1792.0,0.0
1717,36101,58,1986,3243.0,95414,2838618.7800000003,293.0,688.0,1284.0,1093520.45,38116.0,0.0
1718,36103,156,7450,14099.2,417564,12868100.790000001,1715.0,4076.0,8067.6,7389886.93,239398.0,228.0
1719,36105,65,7062,14255.0,422987,13375884.24,1516.0,4803.0,10005.300000000001,9328425.040000001,297125.0,1146.0
1720,36107,28,908,1472.7,43161,1324422.43,82.0,366.0,598.6,541183.61,17572.0,11.0
1721,36109,28,1340,1974.6,57657,1798498.46,254.0,551.0,869.8,789272.31,25450.0,75.0
1722,36111,56,4728,7948.3,233831,7319655.28,849.0,2946.0,5182.3,4783312.54,152775.0,544.0
1723,36113,39,1083,1604.4,46812,1449977.12,79.0,503.0,705.7,633101.1,20488.0,0.0
1724,36115,29,1158,1599.2,46453,1459755.84,126.0,375.0,521.3,456388.03,15134.0,34.0
1725,36117,27,1051,1491.2,43253,1302924.3900000001,139.0,498.0,750.8000000000001,649943.04,21855.0,62.0
1726,36119,112,7787,12645.2,372036,11614823.43,1443.0,5282.0,8913.0,8205005.84,262894.0,651.0
1727,36121,25,1216,1691.6,49088,1513978.63,222.0,646.0,866.7,771855.4,25042.0,0.0
1728,36123,19,574,856.8,24980,776491.36,56.0,204.0,340.8,319931.68,9960.0,28.0
1729,37001,87,4163,5708.4,165833,5228064.9,538.0,1822.0,2569.7000000000003,2360912.34,74810.0,248.0
1730,37003,175,11464,16243.699999999999,473081,15576826.92,2200.0,7462.0,10349.4,9875154.6,300745.0,865.0
1731,37005,4,52,100.4,2968,92743.8,0.0,0.0,0.0,0.0,0.0,0.0
1732,37007,4,112,167.1,4896,157816.62,0.0,42.0,73.4,72698.24,2174.0,0.0
1733,37009,21,515,665.2,19242,624871.91,0.0,187.0,247.0,233575.75,7142.0,0.0
1734,37011,131,5826,8378.4,243796,7777263.68,808.0,2485.0,3465.5,3209492.16,100488.0,312.0
1735,37013,244,15152,20650.1,598873,19282645.16,2102.0,9805.0,13096.699999999999,12224134.18,379458.0,837.0
1736,37015,15,676,862.2,25040,792549.9,84.0,353.0,404.7,356428.64,11624.0,0.0
1737,37017,23,1170,1577.8,45722,1404035.43,184.0,500.0,672.7,597950.4500000001,19445.0,15.0
1738,37019,30,1039,1676.6,49346,1522274.18,142.0,594.0,921.7,848505.26,27088.0,13.0
1739,37021,334,15809,23487.9,685859,21838111.73,2414.0,7522.0,11390.2,10632126.45,332671.0,925.0
1740,37023,194,7899,11168.5,325826,10471387.66,1180.0,3630.0,5096.7,4801827.09,148580.0,61.0
1741,37025,135,5151,7343.0,213763,6857000.42,731.0,2218.0,3109.5,2876736.59,90537.0,135.0
1742,37027,179,7081,9859.6,287484,9266156.27,1036.0,3211.0,4369.2,4109222.82,127171.0,61.0
1743,37029,18,470,769.4,22630,726209.58,28.0,104.0,159.6,160913.18,4676.0,0.0
1744,37031,37,1841,2758.4,80497,2580044.5,251.0,1030.0,1597.7,1480878.72,46712.0,0.0
1745,37033,34,687,1085.6,31912,970342.72,40.0,101.0,169.7,137183.63999999998,5014.0,0.0
1746,37035,118,5669,8193.8,239097,7543893.62,809.0,2799.0,3943.4,3659637.59,114864.0,61.0
1747,37037,213,11078,15547.9,453399,14229981.37,2048.0,5984.0,8390.1,7673704.39,244966.0,248.0
1748,37039,18,1282,1787.2,51902,1580786.82,275.0,916.0,1315.3,1166648.18,38300.0,73.0
1749,37041,12,702,929.8,27036,837502.5,80.0,320.0,449.0,375865.69999999995,13060.0,0.0
1750,37043,34,2109,2917.9,84649,2633224.71,383.0,1389.0,1955.3,1760297.02,56794.0,87.0
1751,37045,63,3261,4501.8,130800,4272575.01,456.0,1556.0,2267.8,2159148.52,66136.0,0.0
1752,37047,30,1722,2267.9,65501,2091424.63,356.0,960.0,1262.9,1153407.38,36473.0,60.0
1753,37049,151,9776,13230.0,382681,12551613.86,1675.0,5648.0,7765.4,7333146.58,224751.0,339.0
1754,37051,78,4990,7593.1,222366,7152203.06,897.0,2729.0,4155.1,3929700.79,121703.0,320.0
1755,37055,1,32,68.3,2034,50863.44,11.0,19.0,44.8,28573.91,1334.0,0.0
1756,37057,216,13527,18381.4,533644,17090307.65,2327.0,7068.0,9679.4,9057411.57,280836.0,976.0
